2020-01-28 17:04:13,b'@Estadista5 @EAValbuenaG @JERobledo @AurelioSuarez @compromisociu @ingrodolfohdez @CamiloRomero Que rid\xc3\xadculos queda\xe2\x80\xa6 https://t.co/Ig1RXfju99'
2020-01-28 16:58:15,"b'RT @bgadenuncia: Por este hpta @ingrodolfohdez fu\xc3\xa9 que catalogaron a #Colombia como el pa\xc3\xads m\xc3\xa1s corrupto del mundo, y @mluciaramirez extra\xc3\xb1\xe2\x80\xa6'"
2020-01-28 16:56:23,b'@bettizaa @ALDOMMATUK @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol @ingrodolfohdez\xe2\x80\xa6 https://t.co/Z9XSE61qc1'
2020-01-28 16:46:14,"b'Por este hpta @ingrodolfohdez fu\xc3\xa9 que catalogaron a #Colombia como el pa\xc3\xads m\xc3\xa1s corrupto del mundo, y @mluciaramirez\xe2\x80\xa6 https://t.co/IkIsgiz6oN'"
2020-01-28 16:42:05,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 16:42:00,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 16:39:49,"b'RT @aalvaradobe: Tenemos que establecer responsabilidades de @AutoviaBP en la avalancha que afect\xc3\xb3 F/Blanca, menos bosque, menos capacidad\xe2\x80\xa6'"
2020-01-28 16:25:08,"b'Despu\xc3\xa9s de saber que a su jefe @ingrodolfohdez le van a imputar 100 cargos, cualquiera opina en contra de la \xc3\xa9tica\xe2\x80\xa6 https://t.co/2jtEueeZFf'"
2020-01-28 16:23:54,"b'RT @aalvaradobe: Tenemos que establecer responsabilidades de @AutoviaBP en la avalancha que afect\xc3\xb3 F/Blanca, menos bosque, menos capacidad\xe2\x80\xa6'"
2020-01-28 16:22:54,"b'Tenemos que establecer responsabilidades de @AutoviaBP en la avalancha que afect\xc3\xb3 F/Blanca, menos bosque, menos cap\xe2\x80\xa6 https://t.co/GvETqjfOpu'"
2020-01-28 16:15:55,"b'RT @bgadenuncia: Parece que se acab\xc3\xb3 la plata de los contratos a los Argentinos, porque de un momento a otro, toda la orda de perfiles fals\xe2\x80\xa6'"
2020-01-28 16:13:58,b'@ALDOMMATUK @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol @ingrodolfohdez\xe2\x80\xa6 https://t.co/rwg3BPlW5Z'
2020-01-28 16:02:04,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 15:37:22,b'RT @ALDOMMATUK: @bettizaa @SergioGonzalezF @MabelLaraNews @gustavopetro @ClaudiaLopez @6AMCaracol Se lea dijo y no creyeron que @ClaudiaLop\xe2\x80\xa6'
2020-01-28 15:27:18,b'RT @78Juankavl: @figuerjoda @JDCavanzoOrtiz Dejemos de vainas... La administraci\xc3\xb3n anterior de @ingrodolfohdez no hizo absolutamente nada c\xe2\x80\xa6'
