2020-01-22 18:48:31,b'@AlvaroUribeVel Callateeee ome'
2020-01-22 18:28:51,b'@marcillo99__ @Maria48747625 @NegroPrimeroh @smilelalis @IvanDuque @AlvaroUribeVel \xf0\x9f\x9a\xa8 Troll bodeguero'
2020-01-22 17:54:08,b'RT @alemar_dul: Please help us @IntlCrimCourt \nColombia is corruption goberment. All Day kill a social lidership.\nPlease star the investiga\xe2\x80\xa6'
2020-01-22 17:51:24,b'Please help us @IntlCrimCourt \nColombia is corruption goberment. All Day kill a social lidership.\nPlease star the i\xe2\x80\xa6 https://t.co/47nX9NAqSo'
2020-01-22 13:13:44,b'@MajuQuintero @d_ibarra @petrogustavo @AlvaroUribeVel Miles'
2020-01-22 12:41:53,b'@AlvaroUribeVel \xc2\xbfY a usted?'
2020-01-22 11:56:51,b'@AlvaroUribeVel Narnia!'
2020-01-22 11:08:17,b'@AlvaroUribeVel En marnia?'
2020-01-22 04:57:41,"b'@AlvaroUribeVel @Linitanueva All leaders need defending not just ""sociales"".'"
2020-01-22 04:09:20,b'@jorgeen27269282 @AlvaroUribeVel @jguaido Ad infinitum!!!'
2020-01-22 03:12:55,b'@EDUARDO_BITTAR @TomasGuanipa @AlvaroUribeVel @jguaido @CNNesp @jguaido @marcorubio @VP @MariaCorinaYA @carlaangola\xe2\x80\xa6 https://t.co/A8PzR3UrNW'
2020-01-22 01:44:40,b'@JulianG40747584 @CARLOS19982008 @Maurici60481768 @petrogustavo @IvanDuque @AlvaroUribeVel Ok Don Contundente'
2020-01-22 01:33:50,b'RT @deinermagar17: @AlvaroUribeVel Bruh https://t.co/RhCe59auO9'
2020-01-21 22:05:21,b'@NazuFelipe @AlvaroUribeVel \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 Hampon. https://t.co/VlfGwKR6LX'
2020-01-21 21:21:57,b'@IntlCrimCourt when asking for clear steps in order to bring justice to the genocidal drug lord @AlvaroUribeVel you\xe2\x80\xa6 https://t.co/4IcoDnwdp9'
2020-01-21 20:37:03,b'@AlvaroUribeVel si usted matarife. https://t.co/UdhDp5JceJ'
2020-01-21 20:02:40,"b'Resentful people become Communist, regardless of their economic stature! https://t.co/hqQxmXOarD'"
2020-01-21 19:12:40,b'@patriotact hey please check out what is happening in Colombia @AlvaroUribeVel is playing the fucking games of thro\xe2\x80\xa6 https://t.co/jWGBxVDJ6b'
2020-01-21 16:41:17,b'@GiselaMatamoros @TomasGuanipa @AlvaroUribeVel @JulioBorges @vepolitics @TomasGuanipa renuncia cdtm'
2020-01-21 16:07:31,"b'@omarbula @martnamaste @IvanDuque @AndresPastrana_ @AlvaroUribeVel @RedMasNoticias Well, as we know, the ""FARC"" per se, exists no more.'"
2020-01-21 15:20:02,b'@TikeBet #tikebet\n\n@asi_porter @martabhs @AlvaroUribeVel @oart7218 @ayildirimm1905 \n\nHunter2'
2020-01-21 15:15:26,b'RT @Yoelis_bravo: @AlvaroUribeVel Callese'
2020-01-21 14:52:32,b'@AlvaroUribeVel Falto ponerse usted.'
2020-01-21 11:47:20,b'Community Managers de @AlvaroUribeVel https://t.co/DcqSId0Xsv'
2020-01-21 04:09:52,b'@AlvaroUribeVel Usted es complice @AlvaroUribeVel'
2020-01-21 02:18:28,b'@AlvaroUribeVel Falta usted'
